ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13
MED-2892,,,,,,,0.9932663,,,,,,,
MED-2893,,0.99225956,,,,,,,,,,,,
MED-2894,,,,,,,0.87024105,,,,,,0.12202774,
MED-2895,,,,,,,0.940568,,,,,,0.05234231,
MED-2896,,0.7983582,,,,,0.1939155,,,,,,,
MED-2897,,0.61052346,,0.10530466,,,0.27733558,,,,,,,
MED-2898,,0.57816285,,,,,0.4127084,,,,,,,
MED-2899,,0.40288627,,,,,0.48652524,,,,,,0.105512545,
MED-2900,,0.5632133,,0.20786369,,,0.2246964,,,,,,,
MED-2901,,0.7174302,,0.17381562,,,0.10241516,,,,,,,
MED-2902,,0.03536035,,,,,0.64432895,,0.31302935,,,,,
MED-2903,,,,,,,0.40044537,,0.59412587,,,,,
MED-2904,,0.6431282,,,,,,,,,,0.3438117,,
MED-2905,,0.35791862,,,,,0.16881989,,0.46760684,,,,,
MED-2906,,,,,,,0.08591509,,0.90748745,,,,,
MED-2907,,0.30903587,,,,0.68504906,,,,,,,,
MED-2908,,,,,0.16521424,,0.4333608,,0.39476046,,,,,
MED-2909,,,,,,,0.06452059,,0.9277506,,,,,
MED-2910,,0.36028117,,,,,0.1975008,,0.43630683,,,,,
MED-2911,,0.3271542,,,,,0.5041392,,0.16288307,,,,,
MED-2912,,0.95697516,,,,,0.036856588,,,,,,,
MED-2913,,0.85173637,,,,,0.1388367,,,,,,,
MED-2914,,,,,,,0.5312133,,0.4604622,,,,,
MED-2915,,0.17970279,,,,0.6576964,,,0.150503,,,,,
MED-2916,,0.16103849,,,,0.09955904,0.12119061,,0.61347795,,,,,
MED-2917,,0.26670766,,,,,0.43508774,,0.29224876,,,,,
MED-2918,,0.9945674,,,,,,,,,,,,
MED-2919,0.22257987,0.66109437,,,,0.046929177,,,0.06450127,,,,,
MED-2920,,0.07304893,,,,,0.4898474,,0.4308123,,,,,
MED-2921,,0.24843425,,,,0.3001777,,,0.44699633,,,,,
MED-2922,,,,0.033553723,0.9606123,,,,,,,,,
MED-2923,,,,,0.9917051,,,,,,,,,
MED-2924,,,,,0.17365666,0.8201291,,,,,,,,
MED-2925,,,,,0.069776036,,0.923822,,,,,,,
MED-2926,,,,,0.99285454,,,,,,,,,
MED-2927,,,,,0.55845076,,0.43533367,,,,,,,
MED-2928,,,,,0.98340315,,,,,,,,,
MED-2929,,,,,,,0.99140006,,,,,,,
MED-2930,,,,,,,0.9928551,,,,,,,
MED-2931,,0.54414266,,,,0.2786853,,,,,0.1712155,,,
MED-2932,,0.69325423,,,,,0.29771549,,,,,,,
MED-2933,,,,,,,0.9917044,,,,,,,
MED-2934,,,,,,,0.9938896,,,,,,,
MED-2935,,,,,,,0.9935485,,,,,,,
MED-2936,,,,,,,0.9925688,,,,,,,
MED-2937,,0.6103225,,,,,,,,,,,0.38376057,
MED-2938,,,,,,,0.99140006,,,,,,,
MED-2939,,,,,,,0.9928551,,,,,,,
MED-2940,,0.5439909,,,,0.2789016,,,,,0.17115094,,,
MED-2941,,0.69293,,,,,0.2980398,,,,,,,
MED-2942,,,,,,,0.9917044,,,,,,,
MED-2943,,,,,,,0.9938896,,,,,,,
MED-2944,,0.7486063,,0.20452994,,0.041402902,,,,,,,,
MED-2945,,,,,,,0.9935485,,,,,,,
MED-2946,,,,,,,0.9925688,,,,,,,
MED-2947,,0.6103124,,,,,,,,,,,0.38377064,
MED-2948,,,,,,,0.36236498,,,,0.630775,,,
MED-2949,,,,,,,0.8468969,,,,0.14787453,,,
MED-2950,,,,,0.07774077,,0.9036068,,,,,,,
MED-2951,,,,0.20305364,0.20561296,0.070059314,0.51719105,,,,,,,
MED-2952,,,,,0.16872619,,0.8178753,,,,,,,
MED-2953,,,,,0.4263337,,0.5669678,,,,,,,
MED-2954,,,,,0.35756615,0.19456518,0.44182104,,,,,,,
MED-2955,,,,,0.5726205,,0.41512358,,,,,,,
MED-2956,,,,,0.1037775,,0.89022607,,,,,,,
MED-2957,,,,,,,0.3623758,,,,0.6307642,,,
MED-2958,,,,,,,0.84690523,,,,0.1478662,,,
MED-2959,,,,,0.07666702,,0.9046805,,,,,,,
MED-2960,,,,,0.16873285,,0.81786865,,,,,,,
MED-2961,,,,,0.42633724,,0.5669642,,,,,,,
MED-2962,,,,,0.3574566,0.19460763,0.44188818,,,,,,,
MED-2963,,,,,0.5725869,,0.41515723,,,,,,,
MED-2964,,,,,0.10376745,,0.89023614,,,,,,,
MED-2965,,,,,,,0.3623572,,,,0.6307827,,,
MED-2966,,,,,,,0.8469131,,,,0.1478583,,,
MED-2967,,,,,0.076364964,,0.90498257,,,,,,,
MED-2968,,,,,0.16874899,,0.8178525,,,,,,,
MED-2969,,,,,0.42632142,,0.56698006,,,,,,,
MED-2970,,,,,0.35796168,0.19396555,0.44202515,,,,,,,
MED-2971,,,,,0.5726084,,0.41513565,,,,,,,
MED-2972,,,,,0.10375993,,0.8902436,,,,,,,
MED-2973,,0.91314524,,,,,0.0805961,,,,,,,
MED-2974,,0.9917807,,,,,,,,,,,,
MED-2975,,0.7435681,,,,,0.24877681,,,,,,,
MED-2976,,0.7152736,,,,,0.27727023,,,,,,,
MED-2977,,0.930761,,,,,0.060580343,,,,,,,
MED-2978,,0.5711666,,,,,0.422435,,,,,,,
MED-2979,,,,,0.99279773,,,,,,,,,
MED-2980,,,,,0.9921247,,,,,,,,,
MED-2981,,,,0.7151185,0.20017749,,0.0776224,,,,,,,
MED-2982,,0.18225062,,,,,,,,,,,0.8089968,
MED-2983,,,,0.6174139,0.13432142,,0.23805696,,,,,,,
MED-2984,,0.24814102,,,,0.4472421,0.2981728,,,,,,,
MED-2985,,0.14922518,0.18798321,,,,0.6556451,,,,,,,
MED-2986,,,0.21439753,0.08921359,,,0.68989176,,,,,,,
MED-2987,,0.20763187,0.22722363,,,,0.55812556,,,,,,,
MED-2988,,,,0.5662244,0.40903386,,0.016799254,,,,,,,
MED-2989,,,0.27327615,,,,0.7184793,,,,,,,
MED-2990,,0.14270724,,,,0.85212606,,,,,,,,
MED-2991,,,,,,,0.31868577,,0.6674797,,,,,
MED-2992,,0.13810387,,,0.15678559,,0.65335286,,0.048127394,,,,,
MED-2993,,0.3232297,,,0.5740569,,0.094930224,,,,,,,
MED-2994,,,,,,0.29449832,,,0.6816768,,,,,
MED-2995,,,,,,0.96797013,,,,,,,,
MED-2996,,0.55448586,,,,,,,0.43963802,,,,,
MED-2997,,,,,,0.96427065,,,,,,,,
MED-2998,,,,,,0.9598073,0.03273558,,,,,,,
MED-2999,,,,,,0.96797013,,,,,,,,
MED-3000,,0.5545454,,,,,,,0.4395785,,,,,
MED-3001,,,,,,0.96025366,0.032289136,,,,,,,
MED-3002,,0.24832809,,,,0.3003318,,,0.44694835,,,,,
MED-3003,,0.035590317,,,,,0.6441531,,0.3129752,,,,,
MED-3004,,,,,,0.65224594,,,0.33368665,,,,,
MED-3005,,,,,,,0.40044338,,0.59412783,,,,,
MED-3006,,,,,0.16522284,,0.4333565,,0.3947561,,,,,
MED-3007,,,,,,,0.06453808,,0.9277331,,,,,
MED-3008,,0.6457411,,,,,,,,,,0.34448624,,
MED-3009,,0.32717702,,,,,0.5041265,,0.16287296,,,,,
MED-3010,,0.9577583,,,,,0.03607345,,,,,,,
MED-3011,,0.30902615,,,,0.6850589,,,,,,,,
MED-3012,,,,,,,0.5312109,,0.4604646,,,,,
MED-3013,,0.17984454,,,,0.65793437,,,0.15012322,,,,,
MED-3014,,0.16128778,,,,0.0996729,0.12088724,,0.6134182,,,,,
MED-3015,,0.3583736,,,,,0.16842192,,0.46754986,,,,,
MED-3016,,0.9945674,,,,,,,,,,,,
MED-3017,0.22367547,0.6639487,,,,0.04188477,,,0.065595664,,,,,
MED-3018,,0.0730852,,,,,0.48983005,,0.43079337,,,,,
MED-3019,,0.24834205,,,,0.30031732,,,0.44694892,,,,,
MED-3020,,,,,,,0.10774154,,0.8878372,,,,,
MED-3021,,0.034392893,,,,,0.6450683,,0.31325755,,,,,
MED-3022,,,,,,0.6523093,,,0.33362332,,,,,
MED-3023,,,,,,,0.40042555,,0.5941456,,,,,
MED-3024,,,,,0.16520204,,0.43336686,,0.3947665,,,,,
MED-3025,,,,,,,0.0645242,,0.92774695,,,,,
MED-3026,,0.63987035,,,,,0.011652006,,,,,0.34298095,,
MED-3027,,0.32718405,,,,,0.50412375,,0.1628686,,,,,
MED-3028,,0.9578802,,,,,0.03595158,,,,,,,
MED-3029,,0.30903903,,,,0.68504596,,,,,,,,
MED-3030,,0.16146517,,,,0.100057684,0.12044498,,0.61329824,,,,,
MED-3031,,0.48828036,,,,0.07779067,,,0.4290159,,,,,
MED-3032,,0.35790223,,,,,0.16883418,,0.46760893,,,,,
MED-3033,,0.9945674,,,,,,,,,,,,
MED-3034,0.22313246,0.6625481,,,,0.044351038,,,0.065072976,,,,,
MED-3035,,0.073094375,,,,,0.4898246,,0.43078965,,,,,
MED-3036,,,,,,,0.5958053,,,,0.39909035,,,
MED-3037,,,,,0.25951385,,0.73327756,,,,,,,
MED-3038,,,,,,,0.99078786,,,,,,,
MED-3039,,,,,0.16184074,0.36180007,0.07466657,,,,0.3957862,,,
MED-3040,,,,,,,0.99170256,,,,,,,
MED-3041,,,,,,0.65849423,,,,,0.33317855,,,
MED-3042,,,,,0.11142383,0.63353467,,,,,0.24837863,,,
MED-3043,,,,,0.638413,,0.1060703,,,,0.2474932,,,
MED-3044,,,,,0.14167288,0.034053754,0.14720678,,,,,,,0.6733043
MED-3045,,,,,,0.5718613,0.1395335,,,,0.28310642,,,
MED-3046,,0.18425041,,,,0.25106543,0.09637619,,,,0.46330923,,,
MED-3047,,,,,,0.75515944,0.064908855,,,,0.16637975,,,
MED-3048,,,,,0.13722785,,0.8569774,,,,,,,
MED-3049,,,,,,,0.57717395,,,,0.4171464,,,
MED-3050,,,,,,,0.5957943,,,,0.39910135,,,
MED-3051,,,,,0.2595361,,0.7332554,,,,,,,
MED-3052,,,,,0.1619086,0.3619841,0.07443155,,,,0.39576933,,,
MED-3053,,,,,,,0.99170256,,,,,,,
MED-3054,,,,,,0.6584967,,,,,0.33317602,,,
MED-3055,,,,,0.11157181,0.6333674,,,,,0.24839786,,,
MED-3056,,,,,0.6384241,,0.10605432,,,,0.24749808,,,
MED-3057,,,,,,0.5718535,0.13954107,,,,0.28310663,,,
MED-3058,,,,,,0.7530543,0.067012936,,,,0.16638076,,,
MED-3059,,,,,0.13722008,,0.85698515,,,,,,,
MED-3060,,,,,,,0.57717234,,,,0.417148,,,
MED-3061,,,,0.8630638,,,0.13129534,,,,,,,
MED-3062,,,,,,0.60988414,,,0.38394642,,,,,
MED-3063,,0.10768392,,,,,0.14774622,0.52276826,0.2180003,,,,,
MED-3064,,0.06156204,,0.38139078,,,0.54811317,,,,,,,
MED-3065,,,,0.99311936,,,,,,,,,,
MED-3066,,0.12605685,,0.28197616,,0.17914547,0.40821126,,,,,,,
MED-3067,,0.17823976,,0.4524003,,,0.36453715,,,,,,,
MED-3068,,,,0.591422,,0.106869295,0.29705772,,,,,,,
MED-3069,,0.11124519,,0.60445887,,,0.2782963,,,,,,,
MED-3070,,0.04766698,,0.08147779,,,0.46712193,,,,0.3966562,,,
MED-3071,,,,,,0.7850297,,,0.20856863,,,,,
MED-3072,,,,0.7790462,,,0.21349794,,,,,,,
MED-3073,,,,0.8630588,,,0.13130033,,,,,,,
MED-3074,,,,,,0.6098741,,,0.38395646,,,,,
MED-3075,,0.10804344,,,,,0.14745593,0.52273035,0.21796897,,,,,
MED-3076,,0.060639344,,0.38147506,,,0.5489515,,,,,,,
MED-3077,,0.17822458,,0.45240217,,,0.36455053,,,,,,,
MED-3078,,,,0.5914376,,0.10681451,0.29709697,,,,,,,
MED-3079,,,,,,0.78503335,,,0.20856504,,,,,
MED-3080,,,,0.99311936,,,,,,,,,,
MED-3081,,0.1260662,,0.281983,,0.17910768,0.4082328,,,,,,,
MED-3082,,0.111247875,,0.60445875,,,0.2782938,,,,,,,
MED-3083,,0.0476732,,0.08147793,,,0.46711716,,,,0.39665464,,,
MED-3084,,,,0.7788911,,,0.21365303,,,,,,,
MED-3085,,,,0.8626724,,,0.13168673,,,,,,,
MED-3086,,,,,,0.60988444,,,0.38394618,,,,,
MED-3087,,0.10796224,,,,,0.14752162,0.52273893,0.21797594,,,,,
MED-3088,,0.06055483,,0.38148284,,,0.5490282,,,,,,,
MED-3089,,,,0.99311936,,,,,,,,,,
MED-3090,,0.1260717,,0.28198242,,0.17911245,0.40822315,,,,,,,
MED-3091,,0.1782332,,0.4524011,,,0.3645429,,,,,,,
MED-3092,,,,0.59142596,,0.10685549,0.29706764,,,,,,,
MED-3093,,0.11124364,,0.60445905,,,0.27829772,,,,,,,
MED-3094,,0.050851878,,0.0811342,,,0.4648864,,,,0.39605048,,,
MED-3095,,,,,,0.7850166,,,0.20858182,,,,,
MED-3096,,,,0.77904016,,,0.21350403,,,,,,,
MED-3097,,,,,0.971855,,,,,,,,,
MED-3098,,,,,0.861114,,,,0.13349204,,,,,
MED-3099,,,,,0.420459,0.5591158,,,,,,,,
MED-3100,,,,,0.9793565,,,,,,,,,
MED-3101,,,,,0.9905173,,,,,,,,,
MED-3102,,,,,0.89844596,,,,0.09134564,,,,,
MED-3103,,,,,0.15016165,0.8307802,,,,,,,,
MED-3104,,,,,0.3651569,0.6173408,,,,,,,,
MED-3105,,,,,,0.9885272,,,,,,,,
MED-3106,,,,,0.92565334,0.06640726,,,,,,,,
MED-3107,,,,,0.4714348,0.52054805,,,,,,,,
MED-3108,,,,,0.23938924,0.74961776,,,,,,,,
MED-3109,,,,,0.971855,,,,,,,,,
MED-3110,,,,,0.991064,,,,,,,,,
MED-3111,,,,,,0.97677195,,,,,,,,
MED-3112,,,,,0.9905173,,,,,,,,,
MED-3113,,,,,,0.8379162,0.14302573,,,,,,,
MED-3114,,,,,,,0.98793614,,,,,,,
MED-3115,,0.3695288,,,,,0.6233199,,,,,,,
MED-3116,,,,,,,0.9947209,,,,,,,
MED-3117,,0.9933642,,,,,,,,,,,,
MED-3118,,0.8940001,,,,,0.0919429,,,,,,,
MED-3119,,0.4670028,,,,,0.52618927,,,,,,,
MED-3120,,0.9925695,,,,,,,,,,,,
MED-3121,,,,,,,0.9932661,,,,,,,
MED-3122,,,,,,,0.9888089,,,,,,,
MED-3123,,0.7193761,,0.20291822,,,0.071967974,,,,,,,
MED-3124,,,,,,,0.9947209,,,,,,,
MED-3125,,0.9933642,,,,,,,,,,,,
MED-3126,,0.89394534,,,,,0.09199761,,,,,,,
MED-3127,,0.946598,,,0.045747027,,,,,,,,,
MED-3128,,,,,,,0.9932661,,,,,,,
MED-3129,,0.21113333,,,0.47150654,0.31174508,,,,,,,,
MED-3130,,,,,0.6768314,0.31450135,,,,,,,,
MED-3131,,0.3695233,,,,,0.62332547,,,,,,,
MED-3132,,,,,,0.95016026,0.041429467,,,,,,,
MED-3133,,0.46700057,,,,,0.52619153,,,,,,,
MED-3134,,0.9925695,,,,,,,,,,,,
MED-3135,,0.20528786,,0.62293226,0.16543993,,,,,,,,,
MED-3136,,,,,,,0.9888089,,,,,,,
MED-3137,,0.36949128,,,,,0.6233575,,,,,,,
MED-3138,,,,,,,0.9947209,,,,,,,
MED-3139,,0.9933642,,,,,,,,,,,,
MED-3140,,0.8940167,,,,,0.09192629,,,,,,,
MED-3141,,0.4669974,,,,,0.52619463,,,,,,,
MED-3142,,0.9925695,,,,,,,,,,,,
MED-3143,,,,,,,0.9932661,,,,,,,
MED-3144,,,,,,0.7699611,,,0.21982643,,,,,
MED-3145,,,,,,,0.2976642,,0.2532941,,,0.4344812,,
MED-3146,,,,,,0.7293833,0.12704068,,,,,0.13799946,,
MED-3147,,0.09941511,,,,,0.8955685,,,,,,,
MED-3148,,,,,,,0.9907061,,,,,,,
MED-3149,,,,,,0.0881937,0.9040796,,,,,,,
MED-3150,,0.17965925,,,0.47512293,,0.34072548,,,,,,,
MED-3151,,,,,0.3292395,,0.66329837,,,,,,,
MED-3152,,,,,0.41311413,,0.57305413,,,,,,,
MED-3153,,,,,,,0.99000716,,,,,,,
MED-3154,,0.05699323,,,0.27864602,0.197456,0.4610446,,,,,,,
MED-3155,,0.39235404,,,0.5790518,,,,0.021754682,,,,,
MED-3156,,,,,0.9062393,,0.08706136,,,,,,,
MED-3157,,,,,0.41862172,,0.56754965,,,,,,,
MED-3158,,,,,0.9861285,,,,,,,,,
MED-3159,,,,,0.9909793,,,,,,,,,
MED-3160,,,,,0.74639076,,0.24528527,,,,,,,
MED-3161,,,,,0.7885602,,0.20576096,,,,,,,
MED-3162,,,,,0.34168917,,0.648215,,,,,,,
MED-3163,,,,,0.6916082,,0.30213177,,,,,,,
MED-3164,,,,,0.4126737,,0.57349455,,,,,,,
MED-3165,,,,,0.98824316,,,,,,,,,
MED-3166,,,,,0.22875036,,0.76479965,,,,,,,
MED-3167,,,,,0.6652874,,0.3271885,,,,,,,
MED-3168,,,,,0.9901163,,,,,,,,,
MED-3169,,0.29911703,,,,,0.17025582,,,,,,0.5229932,
MED-3170,,,,,,,0.6100826,,,,,,0.38603717,
MED-3171,,,,,0.05343063,,,,0.9303842,,,,,
MED-3172,,,,,0.8999609,,,,0.09110516,,,,,
MED-3173,,,,,0.69434285,0.11128575,0.18759404,,,,,,,
MED-3174,,0.9060358,,,,,,,,,,,,0.088465445
MED-3175,,0.2634591,,,,0.2347521,,,0.4863682,,,,,
MED-3176,,,,,,,0.28199387,,,,,,0.7075483,
MED-3177,,,,,,,,,0.0887399,,,,0.90628195,
MED-3178,,,,,,0.38616237,,,,,,,0.59904975,
MED-3179,,,,,,,0.2741921,,,,,,0.71981025,
MED-3180,,,,,,,,,,,,,0.9810364,
MED-3181,,0.26000446,,,,,0.14239755,,,,,,0.5909365,
MED-3182,,0.3073996,,,,,,,0.112349525,,,,0.5728336,
MED-3183,,,,,,,0.54486954,0.44747415,,,,,,
MED-3184,,,,0.21977726,0.72893953,,0.0445049,,,,,,,
MED-3185,,0.69467086,,0.2987842,,,,,,,,,,
MED-3186,,0.96783537,,0.026125045,,,,,,,,,,
MED-3187,,0.99290955,,,,,,,,,,,,
MED-3188,,0.5492046,,0.2571266,0.047199924,,0.14109617,,,,,,,
MED-3189,,,,,,0.47020045,0.5188059,,,,,,,
MED-3190,,,,,0.22157663,0.77145034,,,,,,,,
MED-3191,,,,0.21977824,0.7289466,,0.044496752,,,,,,,
MED-3192,,0.69466084,,0.2987942,,,,,,,,,,
MED-3193,,,,,,,0.5448559,0.44748774,,,,,,
MED-3194,,,,,,0.8270259,0.16183186,,,,,,,
MED-3195,,0.6964292,,0.29570422,,,,,,,,,,
MED-3196,,0.5492038,,0.25713488,0.04718478,,0.14110382,,,,,,,
MED-3197,,,,,,,0.99483997,,,,,,,
MED-3198,,,,,,,0.9514289,0.04197649,,,,,,
MED-3199,,,,,0.7809212,0.05458183,0.15895945,,,,,,,
MED-3200,,0.76713735,,0.12663867,0.09820288,,,,,,,,,
MED-3201,,,,,,,0.99497825,,,,,,,
MED-3202,,,,,0.98476726,,,,,,,,,
MED-3203,,,,,0.15629762,,0.8380593,,,,,,,
MED-3204,,,,,0.3901325,,0.59795636,,,,,,,
MED-3205,,0.8282264,,0.16411814,,,,,,,,,,
MED-3206,,,,,,,0.99250954,,,,,,,
MED-3207,,,,,0.7066893,0.28123134,,,,,,,,
MED-3208,,,,,,,0.99262726,,,,,,,
MED-3209,,,,,0.35001346,,0.63718647,,,,,,,
MED-3210,,,,,,,0.99317086,,,,,,,
MED-3211,,,,,,,0.99279594,,,,,,,
MED-3212,,,,,0.062022556,0.19124314,0.73965174,,,,,,,
MED-3213,,,,,,,0.5763583,,,,,,0.40415233,
MED-3214,,0.2945345,,,,,0.6993842,,,,,,,
MED-3215,,,,,,,0.99218935,,,,,,,
MED-3216,,,,,,,0.9937225,,,,,,,
MED-3217,,,,,,,0.98978966,,,,,,,
MED-3218,,,,,0.11457144,,0.8778526,,,,,,,
MED-3219,,,,,,,0.9909812,,,,,,,
MED-3220,,,,,,,0.9923233,,,,,,,
MED-3221,,,,,,,0.9960625,,,,,,,
MED-3222,,,,,,,0.98430395,,,,,,,
MED-3223,,,,,,,0.9919222,,,,,,,
MED-3224,,,,,,,0.9918486,,,,,,,
MED-3225,,,,,,,0.98956233,,,,,,,
MED-3226,,,,,,,0.99279594,,,,,,,
MED-3227,,,,,,,0.9909812,,,,,,,
MED-3228,,,,,0.06199586,0.19126514,0.73965645,,,,,,,
MED-3229,,,,,,,0.98411345,,,,,,,
MED-3230,,,,,,,0.9919222,,,,,,,
MED-3231,,,,,,0.04404797,0.55813926,,,,,,0.37994736,
MED-3232,,0.30918792,0.17463002,,,,0.5105665,,,,,,,
MED-3233,,,,,,,0.9918486,,,,,,,
MED-3234,,0.2945232,,,,,0.6993955,,,,,,,
MED-3235,,,,,,,0.9923233,,,,,,,
MED-3236,,,,,,,0.98956233,,,,,,,
MED-3237,,,,,0.117687635,,0.87674147,,,,,,,
MED-3238,,0.69039106,,0.19052124,,,0.1138826,,,,,,,
MED-3239,,0.768265,,,,,0.22518991,,,,,,,
MED-3240,,0.68654436,,0.1899363,,,0.11817244,,,,,,,
MED-3241,,0.6162164,,,,,0.3772849,,,,,,,
MED-3242,,0.80561215,,,0.056344062,,0.12950069,,,,,,,
MED-3243,,,,,,,0.9930161,,,,,,,
MED-3244,,,,,,,0.99250937,,,,,,,
MED-3245,,0.7669622,,0.118124336,,,0.109416574,,,,,,,
MED-3246,,0.0657656,,,0.15825099,,0.7701151,,,,,,,
MED-3247,,0.13597311,,,,,0.24076907,,,,,,0.61691755,
MED-3248,,,,,,,0.41963133,,,,,,0.5719598,
MED-3249,,0.20465113,,,,,0.7744309,,,,,,,
MED-3250,,,,,,,0.809152,,,0.18375854,,,,
MED-3251,,0.6941534,,,,,0.30133206,,,,,,,
MED-3252,,,,,0.30178902,0.53614295,0.15492085,,,,,,,
MED-3253,,0.33935526,,,,,0.6559564,,,,,,,
MED-3254,,,,,,,0.99032015,,,,,,,
MED-3255,,,,,,,0.9921926,,,,,,,
MED-3256,,,,,0.6084508,,0.2259754,,,,0.15987532,,,
MED-3257,,,,,0.72437286,,0.2685987,,,,,,,
MED-3258,,0.23148131,,,,,0.24492642,,0.5187384,,,,,
MED-3259,,,,,0.45254895,,0.54012126,,,,,,,
MED-3260,,0.41230112,,,,,0.35273272,,0.22950509,,,,,
MED-3261,,,,,0.8128762,,0.15411775,,,,,,,
MED-3262,,,,,0.99206024,,,,,,,,,
MED-3263,,,,,0.8782047,,0.11607855,,,,,,,
MED-3264,,,,,,0.987096,,,,,,,,
MED-3265,,,,,0.41470617,0.5800908,,,,,,,,
MED-3266,,0.03940105,,,0.9537097,,,,,,,,,
MED-3267,,,,,0.90176994,0.09076976,,,,,,,,
MED-3268,,,,,0.69474673,0.16726269,0.10569391,,0.028015465,,,,,
MED-3269,,,,,0.68519914,,0.30835372,,,,,,,
MED-3270,,,,,0.60812104,,0.22625889,,,,0.15992156,,,
MED-3271,,,,,0.72434336,,0.26862824,,,,,,,
MED-3272,,0.23141865,,,,,0.2450417,,0.5186858,,,,,
MED-3273,,,,,0.45255402,,0.5401162,,,,,,,
MED-3274,,0.4122987,,,,,0.35274157,,0.22949862,,,,,
MED-3275,,,,,0.8141382,,0.1528558,,,,,,,
MED-3276,,,,,0.99206024,,,,,,,,,
MED-3277,,,,,0.87821823,,0.116064936,,,,,,,
MED-3278,,,,,,0.987096,,,,,,,,
MED-3279,,,,,0.41471213,0.58008486,,,,,,,,
MED-3280,,0.040488657,,,0.95306426,,,,,,,,,
MED-3281,,,,,0.9017597,0.09078002,,,,,,,,
MED-3282,,,,,0.69476235,0.16720432,0.10567576,,0.028076291,,,,,
MED-3283,,,,,0.685198,,0.30835474,,,,,,,
MED-3284,,0.5740684,,,,0.4179901,,,,,,,,
MED-3285,,0.7641432,,,,,,,0.22736517,,,,,
MED-3286,,0.87686366,,,,,,,0.11812054,,,,,
MED-3287,,0.16163874,,,,0.8163585,,,,,,,,
MED-3288,,,,,,0.93415874,,,0.060795207,,,,,
MED-3289,,,,,,,0.42117694,,0.03133824,,,,,0.5411939
MED-3290,,0.9930654,,,,,,,,,,,,
MED-3291,,0.99296165,,,,,,,,,,,,
MED-3292,,,,,0.44774774,,,,0.54504484,,,,,
MED-3293,,0.44104943,,,,0.55461806,,,,,,,,
MED-3294,,,,,,0.23773418,,,0.7556136,,,,,
MED-3295,,0.99123526,,,,,,,,,,,,
MED-3296,,0.9934552,,,,,,,,,,,,
MED-3297,,0.8711512,,,,,,,0.122096926,,,,,
MED-3298,,,,,,0.738726,0.1658182,,0.09140198,,,,,
MED-3299,,0.79673886,,,,,,,0.19772717,,,,,
MED-3300,,,,,,0.72479856,0.07361537,,0.1926497,,,,,
MED-3301,,0.99244815,,,,,,,,,,,,
MED-3302,,0.3834629,,,,,,,0.6041065,,,,,
MED-3303,,0.3402976,,,,0.3188378,0.068738446,,0.2666294,,,,,
MED-3304,,0.34569025,,,,0.4401301,,,0.20544542,,,,,
MED-3305,,0.57408214,,,,0.41797632,,,,,,,,
MED-3306,,0.76414734,,,,,,,0.2273611,,,,,
MED-3307,,0.8767843,,,,,,,0.11819992,,,,,
MED-3308,,0.16159673,,,,0.8164006,,,,,,,,
MED-3309,,,,,0.44777057,,,,0.545022,,,,,
MED-3310,,,,,,,0.42332724,,0.025836138,,,,,0.5445457
MED-3311,,0.9930654,,,,,,,,,,,,
MED-3312,,0.99296165,,,,,,,,,,,,
MED-3313,,0.4410333,,,,0.55463415,,,,,,,,
MED-3314,,0.9934552,,,,,,,,,,,,
MED-3315,,0.87115604,,,,,,,0.122092105,,,,,
MED-3316,,,,,,0.73872244,0.16583544,,0.091388285,,,,,
MED-3317,,,,,,0.7248105,0.07361266,,0.19264048,,,,,
MED-3318,,0.99244815,,,,,,,,,,,,
MED-3319,,0.30122632,,,,0.02702425,0.08647048,,0.58170515,,,,,
MED-3320,,0.34050515,,,,0.31886673,0.06850249,,0.26662895,,,,,
MED-3321,,0.3456798,,,,0.44010782,,,0.20547815,,,,,
MED-3322,,,,,,,0.9923212,,,,,,,
MED-3323,,0.031583413,,,,0.5112359,0.44562075,,,,,,,
MED-3324,,,,,,,0.9936797,,,,,,,
MED-3325,,,,,,,0.94935995,,,0.040777605,,,,
MED-3326,,0.16001637,,,0.057685114,0.043897197,0.51614183,,,,,,0.20964225,
MED-3327,,,,,0.12066995,0.72804624,0.14133155,,,,,,,
MED-3328,,,,,0.37646338,,0.34483695,,,,,,0.26580542,
MED-3329,,0.07758245,,,,,0.022688255,,,,,,0.89358747,
MED-3330,,,,,,,0.9927988,,,,,,,
MED-3331,,,,,,,0.9912342,,,,,,,
MED-3332,,0.5015707,,,,,0.298117,0.19282265,,,,,,
MED-3333,,,,,,,0.9929595,,,,,,,
MED-3334,,,,,,,0.7611795,,,,,,0.23195902,
MED-3335,,,,,0.37649193,,0.3447898,,,,,,0.265824,
MED-3336,,,,,,,0.9923212,,,,,,,
MED-3337,,0.025737254,,,,0.51304626,0.4496565,,,,,,,
MED-3338,,,,,,,0.9936797,,,,,,,
MED-3339,,,,,,,0.94939435,,,0.04074325,,,,
MED-3340,,,,,,,0.9927988,,,,,,,
MED-3341,,,,,,,0.9912342,,,,,,,
MED-3342,,0.5014246,,,,,0.2982586,0.19282712,,,,,,
MED-3343,,0.16127159,,,0.06116069,,0.54279524,,,,,,0.21896347,
MED-3344,,,,,0.12038251,0.72822344,0.14144185,,,,,,,
MED-3345,,,,,,,0.9929595,,,,,,,
MED-3346,,,,,,,0.7611888,,,,,,0.23194967,
MED-3347,,,,,,,0.9923212,,,,,,,
